,C1,L1,P2,L2,1C1,1L1,1P2,1L2,2C1,2L1,2P2,2L2,3C1,3L1,3P2,3L2,MW,1MW,L12,1L12,2L12,3L12,L1M,L2M,GF,1GF,2GF
171,21552693.63,113260165.2,21552700.17,88254684.1,1940.234,10195.101,1940.016,7944.221,2.374000002,13.05900002,2.419000003,10.167,-1.142999999,-0.135999978,0.076000005,-0.122000009,-4.930317089,-0.078938648,25005481.1,2250.88,2.940000013,0.140000015,21552692.82,21552695.24,-2.422121294,0.003361862,0.011671349
172,21554636.3,113270373.3,21554642.65,88262638.47,1942.672,10208.131,1942.484,7954.377,2.437999997,13.02999999,2.467999995,10.156,0.063999996,-0.029000029,0.048999991,-0.010999992,-4.99379129,-0.063474201,25007734.83,2253.73,2.849999979,-0.090000033,21554635.35,21554637.78,-2.423675366,-0.001554072,-0.004915934
173,21556581.15,113280594.5,21556587.72,88270603.05,1944.851,10221.201,1945.071,7964.576,2.179000001,13.07000001,2.587000005,10.19899999,-0.258999996,0.040000021,0.11900001,0.042999983,-4.904843356,0.088947934,25009991.45,2256.62,2.890000015,0.040000036,21556580.38,21556582.81,-2.425768595,-0.002093229,-0.000539158
174,21558529.28,113290829,21558535.15,88278577.95,1948.133,10234.461,1947.425,7974.898,3.282000002,13.25999999,2.353999995,10.32200001,1.103,0.189999983,-0.23300001,0.123000026,-5.173870616,-0.26902726,25012251.05,2259.6,2.979999989,0.089999974,21558527.94,21558530.36,-2.417205382,0.008563213,0.010656442
175,21560478.62,113301076.4,21560485.42,88286562.97,1949.336,10247.449,1950.27,7985.024,1.202999998,12.98800001,2.845000006,10.126,-2.079000004,-0.271999985,0.491000012,-0.19600001,-4.895009417,0.278861199,25014513.43,2262.38,2.780000016,-0.199999973,21560477.96,21560480.39,-2.425261144,-0.008055761,-0.016618975
176,21562431.07,113311336.9,21562437.71,88294558.14,1952.453,10260.477,1952.289,7995.172,3.117000002,13.028,2.018999994,10.14799999,1.914000005,0.039999992,-0.826000012,0.021999985,-4.720505364,0.174504053,25016778.76,2265.33,2.949999988,0.169999972,21562430.47,21562432.89,-2.419203464,0.00605768,0.014113441
177,21564386.84,113321610.6,21564392.93,88302563.57,1955.766,10273.645,1955.219,8005.424,3.312999997,13.168,2.930000003,10.25200002,0.195999995,0.140000001,0.91100001,0.104000032,-5.259698361,-0.539192997,25019047.03,2268.27,2.939999998,-0.00999999,21564385.49,21564387.9,-2.406866092,0.012337372,0.006279692
178,21566343.71,113331897.2,21566350.32,88310579.15,1956.875,10286.667,1957.398,8015.581,1.109000001,13.022,2.179000001,10.15699999,-2.203999996,-0.145999998,-0.751000002,-0.095000029,-4.86882272,0.390875641,25021318.05,2271.02,2.75,-0.189999998,21566342.96,21566345.38,-2.418474004,-0.011607911,-0.023945283
179,21568303.97,113342197,21568310.2,88318604.9,1960.258,10299.724,1959.875,8025.751,3.383000001,13.05700001,2.476999998,10.17,2.274,0.035000011,0.297999997,0.013000011,-4.92370728,-0.05488456,25023592.1,2274.05,3.030000001,0.280000001,21568302.95,21568305.35,-2.401823308,0.016650695,0.028258607
180,21570266.29,113352509.7,21570272.8,88326640.78,1962.32,10312.725,1962.602,8035.884,2.061999999,13.00099999,2.726999998,10.13299999,-1.321000002,-0.056000024,0.25,-0.037000015,-4.933980249,-0.010272969,25025868.92,2276.82,2.770000011,-0.25999999,21570265.39,21570267.8,-2.404233698,-0.002410389,-0.019061085
181,21572231.38,113362835.4,21572237.66,88334686.79,1965.094,10325.719,1964.863,8046.005,2.774,12.99400002,2.261000004,10.12100002,0.712000001,-0.006999969,-0.465999994,-0.011999965,-5.028862346,-0.094882097,25028148.61,2279.69,2.86999999,0.099999979,21572230.31,21572232.71,-2.406675797,-0.002442099,-3.17097E-05
182,21574199.03,113373174,21574204.75,88342742.84,1967.648,10338.62,1967.09,8056.055,2.553999998,12.90099998,2.226999998,10.04999998,-0.220000003,-0.093000039,-0.034000006,-0.07100004,-5.066176165,-0.037313819,25030431.16,2282.55,2.859999999,-0.00999999,21574197.68,21574200.08,-2.40620007,0.000475727,0.002917826
183,21576168.79,113383525.3,21576174.97,88350808.81,1969.758,10351.321,1970.211,8065.966,2.110000003,12.70100002,3.120999999,9.911000013,-0.443999995,-0.199999958,0.894000001,-0.138999969,-5.289818607,-0.223642442,25032716.49,2285.33,2.780000001,-0.079999998,21576167.46,21576169.88,-2.411560003,-0.005359933,-0.00583566
184,21578140.63,113393889.7,21578147.06,88358884.92,1971.844,10364.355,1972.094,8076.106,2.085999999,13.03399998,1.883000001,10.13999999,-0.024000004,0.33299996,-1.237999998,0.228999972,-4.85997241,0.429846197,25035004.78,2288.29,2.960000008,0.180000007,21578139.74,21578142.14,-2.400364392,0.011195611,0.016555544
185,21580115.56,113404267,21580121.77,88366971.13,1974.93,10377.319,1974.711,8086.216,3.085999999,12.96400002,2.616999999,10.11000001,1,-0.069999963,0.733999997,-0.029999971,-4.976325605,-0.116353195,25037295.87,2291.09,2.799999997,-0.160000011,21580114.48,21580116.88,-2.400903549,-0.000539158,-0.011734769
186,21582092.99,113414657.2,21582098.9,88375067.4,1977.429,10390.211,1977.132,8096.271,2.498999998,12.89199999,2.421,10.05499999,-0.587000001,-0.072000027,-0.195999999,-0.055000022,-5.112533197,-0.136207592,25039589.8,2293.93,2.839999989,0.039999992,21582091.67,21582094.07,-2.40340909,-0.002505541,-0.001966383
187,21584072.35,113425060.3,21584078.58,88383173.67,1979.36,10403.053,1979.68,8106.267,1.931000005,12.84200001,2.548,9.996000007,-0.567999993,-0.049999982,0.127,-0.058999985,-4.90297734,0.209555857,25041886.63,2296.83,2.900000006,0.060000017,21584071.31,21584073.71,-2.393228378,0.010180712,0.012686253
188,21586054.32,113435476.3,21586060.63,88391290.08,1981.968,10416.066,1982.043,8116.411,2.607999995,13.013,2.363000002,10.14399999,0.67699999,0.170999989,-0.184999999,0.147999987,-4.839595832,0.063381508,25044186.22,2299.59,2.760000005,-0.140000001,21586053.41,21586055.82,-2.404550854,-0.011322476,-0.021503188
189,21588039.25,113445905.3,21588045.36,88399416.55,1984.93,10428.973,1984.738,8126.465,2.962000001,12.90700001,2.695,10.05400001,0.354000006,-0.105999991,0.331999999,-0.089999989,-5.128133882,-0.28853805,25046488.75,2302.53,2.939999998,0.179999992,21588037.98,21588040.38,-2.398810323,0.005740531,0.017063007
190,21590025.74,113456347.3,21590032.55,88407553.18,1986.492,10442.022,1987.184,8136.629,1.561999999,13.04899999,2.445999995,10.16399999,-1.400000002,0.14199999,-0.249000005,0.109999985,-4.843912657,0.284221225,25048794.12,2305.37,2.839999989,-0.100000009,21590025.03,21590027.43,-2.400427822,-0.001617499,-0.007358029
191,21592014.66,113466802.3,21592022.07,88415699.89,1988.922,10454.962,1989.519,8146.711,2.430000003,12.94,2.335000005,10.08200002,0.868000004,-0.108999997,-0.11099999,-0.081999972,-4.408168867,0.43574379,25051102.41,2308.29,2.920000017,0.080000028,21592014.55,21592016.94,-2.389866523,0.010561299,0.012178797
192,21594007.66,113477270.2,21594014.04,88423856.67,1993,10467.87,1991.973,8156.78,4.077999998,12.90800001,2.454,10.06899998,1.647999994,-0.03199999,0.118999995,-0.013000041,-5.047783185,-0.639614318,25053413.53,2311.12,2.829999998,-0.090000018,21594006.53,21594008.91,-2.383713696,0.006152827,-0.004408471
193,21596002.33,113487751,21596008.48,88432023.58,1994.664,10480.872,1994.445,8166.913,1.664000001,13.00199999,2.471999999,10.13300002,-2.413999997,0.093999982,0.017999999,0.06400004,-5.26144655,-0.213663365,25055727.42,2313.89,2.769999996,-0.060000002,21596000.96,21596003.35,-2.396621946,-0.01290825,-0.019061077
194,21597998.99,113498244.7,21598005.2,88440200.46,1996.664,10493.677,1996.711,8176.876,1.999999996,12.80500001,2.265999999,9.963,0.335999995,-0.196999982,-0.206,-0.170000017,-5.001272667,0.260173883,25058044.24,2316.82,2.930000007,0.160000011,21597997.84,21598000.23,-2.38951765,0.007104296,0.020012546
195,21599998.17,113508751,21600004.7,88448387.16,1999.18,10506.271,1999.504,8186.704,2.516000003,12.594,2.793000001,9.827999994,0.516000006,-0.21100001,0.527000003,-0.135000005,-5.016924553,-0.015651886,25060363.84,2319.6,2.779999986,-0.150000021,21599997.12,21599999.51,-2.382857371,0.006660279,-0.000444017
196,21601999.98,113519270.1,21602006.48,88456583.87,2001.805,10519.13,2001.781,8196.711,2.625000004,12.859,2.276999999,10.00700001,0.109000001,0.265000001,-0.516000003,0.17900002,-5.116059527,-0.099134974,25062686.23,2322.39,2.789999992,0.010000005,21601998.84,21602001.23,-2.384982318,-0.002124947,-0.008785225
197,21604003.99,113529801.9,21604010.45,88464790.43,2004.015,10531.759,2003.969,8206.56,2.209999993,12.62900001,2.188000001,9.848999992,-0.41500001,-0.229999989,-0.088999998,-0.158000022,-4.912557941,0.203501586,25065011.47,2325.24,2.850000024,0.060000032,21604002.98,21604005.35,-2.375848223,0.009134095,0.011259042
198,21606010.99,113540346.4,21606017,88473006.96,2007,10544.555,2006.551,8216.533,2.985000003,12.796,2.581999999,9.97299999,0.77500001,0.166999996,0.393999998,0.123999998,-5.239723876,-0.327165935,25067339.44,2327.97,2.730000004,-0.12000002,21606009.53,21606011.91,-2.384760305,-0.008912083,-0.018046178
199,21608019.32,113550903.8,21608025.93,88481233.43,2008.328,10557.317,2008.934,8226.468,1.328000002,12.76199999,2.383000001,9.935000002,-1.657000002,-0.034000009,-0.198999997,-0.037999988,-4.683504943,0.556218933,25069670.37,2330.93,2.959999964,0.229999959,21608018.53,21608020.9,-2.366333544,0.018426761,0.027338844
200,21610031.07,113561473.9,21610037.4,88489469.91,2011.75,10570.151,2011.461,8236.48,3.421999998,12.83399999,2.526999999,10.01200001,2.093999997,0.071999997,0.143999998,0.077000007,-4.958015017,-0.274510074,25072003.99,2333.62,2.690000042,-0.269999921,21610029.96,21610032.33,-2.375721358,-0.009387814,-0.027814575
201,21612045.46,113572056.8,21612051.32,88497716.31,2014.391,10582.884,2013.929,8246.394,2.640999999,12.73300001,2.468000002,9.914000005,-0.780999999,-0.100999981,-0.058999997,-0.098000005,-5.31891251,-0.360897493,25074340.49,2336.5,2.879999965,0.189999923,21612043.82,21612046.19,-2.371915493,0.003805865,0.013193678
202,21614061.24,113582652.4,21614067.86,88505972.65,2015.781,10595.642,2016.539,8256.34,1.390000001,12.758,2.609999999,9.94599998,-1.250999998,0.024999991,0.141999997,0.031999975,-5.157502253,0.161410257,25076679.75,2339.26,2.76000002,-0.119999945,21614060.09,21614062.47,-2.378829494,-0.006914001,-0.010719866
203,21616079.74,113593260.8,21616086.51,88514238.92,2018.5,10608.392,2018.645,8266.27,2.719000001,12.74999999,2.105999999,9.930000022,1.329,-0.008000016,-0.504000001,-0.015999958,-4.971877102,0.185625151,25079021.88,2342.13,2.86999999,0.10999997,21616078.8,21616081.18,-2.374991905,0.003837589,0.01075159
204,21618101.03,113603882,21618107.6,88522515.16,2021.289,10621.182,2021.094,8276.24,2.789000001,12.79000001,2.449000001,9.969999984,0.07,0.040000021,0.343000002,0.039999962,-5.015367378,-0.043490276,25081366.84,2344.96,2.830000013,-0.039999977,21618099.95,21618102.32,-2.370171133,0.004820772,0.000983182
205,21620124.87,113614515.9,21620131.19,88530801.29,2023.836,10633.877,2023.589,8286.13,2.546999998,12.69500001,2.494999997,9.890000001,-0.242000002,-0.094999999,0.045999996,-0.079999983,-5.181966331,-0.166598953,25083714.61,2347.77,2.809999987,-0.020000026,21620123.51,21620125.88,-2.363859724,0.006311409,0.001490638
206,21622150.87,113625162.5,21622157.34,88539097.34,2026,10646.619,2026.145,8296.051,2.164000001,12.742,2.556000002,9.921000004,-0.382999998,0.046999991,0.061000004,0.031000003,-5.277857725,-0.095891394,25086065.16,2350.55,2.780000001,-0.029999986,21622149.49,21622151.86,-2.363383986,0.000475738,-0.005835671
